"Cutoff","Fraction","Kappa","Set","Iteration","Quantile.97","PCancel","QuantilePCancel"
0.47,0.001,0.158302543213249,"Train",51,0.242,0.0305480682839173,0.242
0.47,0.001,0.256197428376894,"Test",51,0.228,0.0299852289512555,0.228
0.46,0.001,0.156623314224049,"Train",51,0.242,0.0305480682839173,0.242
0.46,0.001,0.256197428376894,"Test",51,0.228,0.0299852289512555,0.228
0.45,0.001,0.17225500852293,"Train",51,0.242,0.0305480682839173,0.242
0.45,0.001,0.256197428376894,"Test",51,0.228,0.0299852289512555,0.228
0.44,0.001,0.170346451111254,"Train",51,0.242,0.0305480682839173,0.242
0.44,0.001,0.250105823719983,"Test",51,0.228,0.0299852289512555,0.228
0.43,0.001,0.177013104051311,"Train",51,0.242,0.0305480682839173,0.242
0.43,0.001,0.250105823719983,"Test",51,0.228,0.0299852289512555,0.228
0.42,0.001,0.175136533116616,"Train",51,0.242,0.0305480682839173,0.242
0.42,0.001,0.250105823719983,"Test",51,0.228,0.0299852289512555,0.228
0.41,0.001,0.173666695730526,"Train",51,0.242,0.0305480682839173,0.242
0.41,0.001,0.250105823719983,"Test",51,0.228,0.0299852289512555,0.228
0.4,0.001,0.172563896566353,"Train",51,0.242,0.0305480682839173,0.242
0.4,0.001,0.2534709025397,"Test",51,0.228,0.0299852289512555,0.228
0.39,0.001,0.172563896566353,"Train",51,0.242,0.0305480682839173,0.242
0.39,0.001,0.246852896755381,"Test",51,0.228,0.0299852289512555,0.228
0.38,0.001,0.171271515319365,"Train",51,0.242,0.0305480682839173,0.242
0.38,0.001,0.246852896755381,"Test",51,0.228,0.0299852289512555,0.228
0.37,0.001,0.183675032952461,"Train",51,0.242,0.0305480682839173,0.242
0.37,0.001,0.239524838536291,"Test",51,0.228,0.0299852289512555,0.228
0.36,0.001,0.183675032952461,"Train",51,0.242,0.0305480682839173,0.242
0.36,0.001,0.239524838536291,"Test",51,0.228,0.0299852289512555,0.228
0.35,0.001,0.18575774110114,"Train",51,0.242,0.0305480682839173,0.242
0.35,0.001,0.240699767366307,"Test",51,0.228,0.0299852289512555,0.228
0.34,0.001,0.18575774110114,"Train",51,0.242,0.0305480682839173,0.242
0.34,0.001,0.240699767366307,"Test",51,0.228,0.0299852289512555,0.228
0.33,0.001,0.18575774110114,"Train",51,0.242,0.0305480682839173,0.242
0.33,0.001,0.236496072616224,"Test",51,0.228,0.0299852289512555,0.228
0.32,0.001,0.183383226580711,"Train",51,0.242,0.0305480682839173,0.242
0.32,0.001,0.230174055542291,"Test",51,0.228,0.0299852289512555,0.228
0.31,0.001,0.182268745632696,"Train",51,0.242,0.0305480682839173,0.242
0.31,0.001,0.230174055542291,"Test",51,0.228,0.0299852289512555,0.228
0.3,0.001,0.182268745632696,"Train",51,0.242,0.0305480682839173,0.242
0.3,0.001,0.230174055542291,"Test",51,0.228,0.0299852289512555,0.228
0.29,0.001,0.182268745632696,"Train",51,0.242,0.0305480682839173,0.242
0.29,0.001,0.230174055542291,"Test",51,0.228,0.0299852289512555,0.228
0.28,0.001,0.17903297191527,"Train",51,0.242,0.0305480682839173,0.242
0.28,0.001,0.230174055542291,"Test",51,0.228,0.0299852289512555,0.228
0.27,0.001,0.17746281973635,"Train",51,0.242,0.0305480682839173,0.242
0.27,0.001,0.230174055542291,"Test",51,0.228,0.0299852289512555,0.228
0.26,0.001,0.177822917175257,"Train",51,0.242,0.0305480682839173,0.242
0.26,0.001,0.230174055542291,"Test",51,0.228,0.0299852289512555,0.228
0.25,0.001,0.181009302314906,"Train",51,0.242,0.0305480682839173,0.242
0.25,0.001,0.230174055542291,"Test",51,0.228,0.0299852289512555,0.228
0.24,0.001,0.174466478736838,"Train",51,0.242,0.0305480682839173,0.242
0.24,0.001,0.218663649575906,"Test",51,0.228,0.0299852289512555,0.228
0.23,0.001,0.173615700472814,"Train",51,0.242,0.0305480682839173,0.242
0.23,0.001,0.212035782672764,"Test",51,0.228,0.0299852289512555,0.228
0.22,0.001,0.173615700472814,"Train",51,0.242,0.0305480682839173,0.242
0.22,0.001,0.201726185427375,"Test",51,0.228,0.0299852289512555,0.228
0.21,0.001,0.168297618079941,"Train",51,0.242,0.0305480682839173,0.242
0.21,0.001,0.189791948594562,"Test",51,0.228,0.0299852289512555,0.228
0.2,0.001,0.16928571305493,"Train",51,0.242,0.0305480682839173,0.242
0.2,0.001,0.196777866591366,"Test",51,0.228,0.0299852289512555,0.228
0.19,0.001,0.167992906771442,"Train",51,0.242,0.0305480682839173,0.242
0.19,0.001,0.220902217632614,"Test",51,0.228,0.0299852289512555,0.228
0.18,0.001,0.163665799453939,"Train",51,0.242,0.0305480682839173,0.242
0.18,0.001,0.218879149989252,"Test",51,0.228,0.0299852289512555,0.228
0.17,0.001,0.157026289134875,"Train",51,0.242,0.0305480682839173,0.242
0.17,0.001,0.215588128634192,"Test",51,0.228,0.0299852289512555,0.228
0.16,0.001,0.158741584805506,"Train",51,0.242,0.0305480682839173,0.242
0.16,0.001,0.218532955397059,"Test",51,0.228,0.0299852289512555,0.228
0.15,0.001,0.150540200230209,"Train",51,0.242,0.0305480682839173,0.242
0.15,0.001,0.2050050787683,"Test",51,0.228,0.0299852289512555,0.228
0.14,0.001,0.144394911450518,"Train",51,0.242,0.0305480682839173,0.242
0.14,0.001,0.183497364854798,"Test",51,0.228,0.0299852289512555,0.228
0.13,0.001,0.137604978749053,"Train",51,0.242,0.0305480682839173,0.242
0.13,0.001,0.182877525873671,"Test",51,0.228,0.0299852289512555,0.228
0.12,0.001,0.132487323574694,"Train",51,0.242,0.0305480682839173,0.242
0.12,0.001,0.192342893046982,"Test",51,0.228,0.0299852289512555,0.228
0.11,0.001,0.126716201058017,"Train",51,0.242,0.0305480682839173,0.242
0.11,0.001,0.182807450064176,"Test",51,0.228,0.0299852289512555,0.228
0.1,0.001,0.122069927194718,"Train",51,0.242,0.0305480682839173,0.242
0.1,0.001,0.166171719773335,"Test",51,0.228,0.0299852289512555,0.228
0.09,0.001,0.110483833845991,"Train",51,0.242,0.0305480682839173,0.242
0.09,0.001,0.156998431038739,"Test",51,0.228,0.0299852289512555,0.228
0.08,0.001,0.107087180053173,"Train",51,0.242,0.0305480682839173,0.242
0.08,0.001,0.142236543795239,"Test",51,0.228,0.0299852289512555,0.228
0.07,0.001,0.0990821973988358,"Train",51,0.242,0.0305480682839173,0.242
0.07,0.001,0.133220936352348,"Test",51,0.228,0.0299852289512555,0.228
0.06,0.001,0.0887732321220377,"Train",51,0.242,0.0305480682839173,0.242
0.06,0.001,0.115524558221027,"Test",51,0.228,0.0299852289512555,0.228
0.05,0.001,0.0791312837284998,"Train",51,0.242,0.0305480682839173,0.242
0.05,0.001,0.104917175798792,"Test",51,0.228,0.0299852289512555,0.228
0.95,0.001,0,"Train",52,0.246,0.0278526504941599,0.25
0.95,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.94,0.001,0,"Train",52,0.246,0.0278526504941599,0.25
0.94,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.93,0.001,0,"Train",52,0.246,0.0278526504941599,0.25
0.93,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.92,0.001,0,"Train",52,0.246,0.0278526504941599,0.25
0.92,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.91,0.001,0,"Train",52,0.246,0.0278526504941599,0.25
0.91,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.9,0.001,0,"Train",52,0.246,0.0278526504941599,0.25
0.9,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.89,0.001,0.0145290825034648,"Train",52,0.246,0.0278526504941599,0.25
0.89,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.88,0.001,0.0145290825034648,"Train",52,0.246,0.0278526504941599,0.25
0.88,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.87,0.001,0.0145290825034648,"Train",52,0.246,0.0278526504941599,0.25
0.87,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.86,0.001,0.0145290825034648,"Train",52,0.246,0.0278526504941599,0.25
0.86,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.85,0.001,0.0145290825034648,"Train",52,0.246,0.0278526504941599,0.25
0.85,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.84,0.001,0.0370570535931456,"Train",52,0.246,0.0278526504941599,0.25
0.84,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.83,0.001,0.0370570535931456,"Train",52,0.246,0.0278526504941599,0.25
0.83,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.82,0.001,0.0370570535931456,"Train",52,0.246,0.0278526504941599,0.25
0.82,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.81,0.001,0.0370570535931456,"Train",52,0.246,0.0278526504941599,0.25
0.81,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.8,0.001,0.0370570535931456,"Train",52,0.246,0.0278526504941599,0.25
0.8,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.79,0.001,0.0370570535931456,"Train",52,0.246,0.0278526504941599,0.25
0.79,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.78,0.001,0.0370570535931456,"Train",52,0.246,0.0278526504941599,0.25
0.78,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.77,0.001,0.0370570535931456,"Train",52,0.246,0.0278526504941599,0.25
0.77,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.76,0.001,0.0511622131759816,"Train",52,0.246,0.0278526504941599,0.25
0.76,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.75,0.001,0.0511622131759816,"Train",52,0.246,0.0278526504941599,0.25
0.75,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.74,0.001,0.0510179134611236,"Train",52,0.246,0.0278526504941599,0.25
0.74,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.73,0.001,0.0510421577257761,"Train",52,0.246,0.0278526504941599,0.25
0.73,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.72,0.001,0.0510421577257761,"Train",52,0.246,0.0278526504941599,0.25
0.72,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.71,0.001,0.0510421577257761,"Train",52,0.246,0.0278526504941599,0.25
0.71,0.001,0,"Train",52,0.318,0.0278526504941599,0.318
0.7,0.001,0.0537643740382632,"Train",52,0.246,0.0278526504941599,0.25
0.7,0.001,0.0112654068538125,"Test",52,0.318,0.0299852289512555,0.318
0.69,0.001,0.0537643740382632,"Train",52,0.246,0.0278526504941599,0.25
0.69,0.001,0.0769392999485485,"Test",52,0.318,0.0299852289512555,0.318
0.68,0.001,0.0537643740382632,"Train",52,0.246,0.0278526504941599,0.25
0.68,0.001,0.147673586399575,"Test",52,0.318,0.0299852289512555,0.318
0.67,0.001,0.0536501632611215,"Train",52,0.246,0.0278526504941599,0.25
0.67,0.001,0.147673586399575,"Test",52,0.318,0.0299852289512555,0.318
0.66,0.001,0.0536501632611215,"Train",52,0.246,0.0278526504941599,0.25
0.66,0.001,0.147673586399575,"Test",52,0.318,0.0299852289512555,0.318
0.65,0.001,0.0530930758445093,"Train",52,0.246,0.0278526504941599,0.25
0.65,0.001,0.147673586399575,"Test",52,0.318,0.0299852289512555,0.318
0.64,0.001,0.0963775042676234,"Train",52,0.246,0.0278526504941599,0.25
0.64,0.001,0.147673586399575,"Test",52,0.318,0.0299852289512555,0.318
0.63,0.001,0.0963775042676234,"Train",52,0.246,0.0278526504941599,0.25
0.63,0.001,0.155134247113951,"Test",52,0.318,0.0299852289512555,0.318
0.62,0.001,0.0953347249652861,"Train",52,0.246,0.0278526504941599,0.25
0.62,0.001,0.153469081649488,"Test",52,0.318,0.0299852289512555,0.318
0.61,0.001,0.094784322722573,"Train",52,0.246,0.0278526504941599,0.25
0.61,0.001,0.153124655720118,"Test",52,0.318,0.0299852289512555,0.318
0.6,0.001,0.094784322722573,"Train",52,0.246,0.0278526504941599,0.25
0.6,0.001,0.146961794991647,"Test",52,0.318,0.0299852289512555,0.318
0.59,0.001,0.106979458887887,"Train",52,0.246,0.0278526504941599,0.25
0.59,0.001,0.146961794991647,"Test",52,0.318,0.0299852289512555,0.318
0.58,0.001,0.105268955106028,"Train",52,0.246,0.0278526504941599,0.25
0.58,0.001,0.140486537820007,"Test",52,0.318,0.0299852289512555,0.318
0.57,0.001,0.104327211886577,"Train",52,0.246,0.0278526504941599,0.25
0.57,0.001,0.140486537820007,"Test",52,0.318,0.0299852289512555,0.318
0.56,0.001,0.104327211886577,"Train",52,0.246,0.0278526504941599,0.25
0.56,0.001,0.140486537820007,"Test",52,0.318,0.0299852289512555,0.318
0.55,0.001,0.104327211886577,"Train",52,0.246,0.0278526504941599,0.25
0.55,0.001,0.140486537820007,"Test",52,0.318,0.0299852289512555,0.318
0.54,0.001,0.109092796912837,"Train",52,0.246,0.0278526504941599,0.25
0.54,0.001,0.140486537820007,"Test",52,0.318,0.0299852289512555,0.318
0.53,0.001,0.111126045341277,"Train",52,0.246,0.0278526504941599,0.25
0.53,0.001,0.140486537820007,"Test",52,0.318,0.0299852289512555,0.318
0.52,0.001,0.111126045341277,"Train",52,0.246,0.0278526504941599,0.25
0.52,0.001,0.140486537820007,"Test",52,0.318,0.0299852289512555,0.318
0.51,0.001,0.112319264576042,"Train",52,0.246,0.0278526504941599,0.25
0.51,0.001,0.140486537820007,"Test",52,0.318,0.0299852289512555,0.318
0.5,0.001,0.112319264576042,"Train",52,0.246,0.0278526504941599,0.25
0.5,0.001,0.140486537820007,"Test",52,0.318,0.0299852289512555,0.318
0.49,0.001,0.110690964963566,"Train",52,0.246,0.0278526504941599,0.25
0.49,0.001,0.140486537820007,"Test",52,0.318,0.0299852289512555,0.318
0.48,0.001,0.110690964963566,"Train",52,0.246,0.0278526504941599,0.25
0.48,0.001,0.140486537820007,"Test",52,0.318,0.0299852289512555,0.318
0.47,0.001,0.118086579948505,"Train",52,0.246,0.0278526504941599,0.25
0.47,0.001,0.194289065177303,"Test",52,0.318,0.0299852289512555,0.318
0.46,0.001,0.118086579948505,"Train",52,0.246,0.0278526504941599,0.25
0.46,0.001,0.204707724339014,"Test",52,0.318,0.0299852289512555,0.318
0.45,0.001,0.117239761873821,"Train",52,0.246,0.0278526504941599,0.25
0.45,0.001,0.204707724339014,"Test",52,0.318,0.0299852289512555,0.318
0.44,0.001,0.117753115086916,"Train",52,0.246,0.0278526504941599,0.25
0.44,0.001,0.204707724339014,"Test",52,0.318,0.0299852289512555,0.318
0.43,0.001,0.117753115086916,"Train",52,0.246,0.0278526504941599,0.25
0.43,0.001,0.204707724339014,"Test",52,0.318,0.0299852289512555,0.318
0.42,0.001,0.116517400646455,"Train",52,0.246,0.0278526504941599,0.25
0.42,0.001,0.201582597464251,"Test",52,0.318,0.0299852289512555,0.318
0.41,0.001,0.116509609199027,"Train",52,0.246,0.0278526504941599,0.25
0.41,0.001,0.201582597464251,"Test",52,0.318,0.0299852289512555,0.318
0.4,0.001,0.115234664533564,"Train",52,0.246,0.0278526504941599,0.25
0.4,0.001,0.201582597464251,"Test",52,0.318,0.0299852289512555,0.318
0.39,0.001,0.114482887584651,"Train",52,0.246,0.0278526504941599,0.25
0.39,0.001,0.19687412110317,"Test",52,0.318,0.0299852289512555,0.318
0.38,0.001,0.113560057256893,"Train",52,0.246,0.0278526504941599,0.25
0.38,0.001,0.190670200312045,"Test",52,0.318,0.0299852289512555,0.318
0.37,0.001,0.120583219613019,"Train",52,0.246,0.0278526504941599,0.25
0.37,0.001,0.210282643589959,"Test",52,0.318,0.0299852289512555,0.318
0.36,0.001,0.121387143140848,"Train",52,0.246,0.0278526504941599,0.25
0.36,0.001,0.200294100357504,"Test",52,0.318,0.0299852289512555,0.318
0.35,0.001,0.124789712503606,"Train",52,0.246,0.0278526504941599,0.25
0.35,0.001,0.198614393104629,"Test",52,0.318,0.0299852289512555,0.318
0.34,0.001,0.125550194981098,"Train",52,0.246,0.0278526504941599,0.25
0.34,0.001,0.219110045336125,"Test",52,0.318,0.0299852289512555,0.318
0.33,0.001,0.128258754782504,"Train",52,0.246,0.0278526504941599,0.25
0.33,0.001,0.219110045336125,"Test",52,0.318,0.0299852289512555,0.318
0.32,0.001,0.139925292100178,"Train",52,0.246,0.0278526504941599,0.25
0.32,0.001,0.254893928524351,"Test",52,0.318,0.0299852289512555,0.318
0.31,0.001,0.139925292100178,"Train",52,0.246,0.0278526504941599,0.25
0.31,0.001,0.249357011349928,"Test",52,0.318,0.0299852289512555,0.318
0.3,0.001,0.139247169085057,"Train",52,0.246,0.0278526504941599,0.25
0.3,0.001,0.243524080050457,"Test",52,0.318,0.0299852289512555,0.318
0.29,0.001,0.141955615555207,"Train",52,0.246,0.0278526504941599,0.25
0.29,0.001,0.236615684383427,"Test",52,0.318,0.0299852289512555,0.318
0.28,0.001,0.141706321893202,"Train",52,0.246,0.0278526504941599,0.25
0.28,0.001,0.23327840081626,"Test",52,0.318,0.0299852289512555,0.318
0.27,0.001,0.14989907274783,"Train",52,0.246,0.0278526504941599,0.25
0.27,0.001,0.23327840081626,"Test",52,0.318,0.0299852289512555,0.318
0.26,0.001,0.147751225437865,"Train",52,0.246,0.0278526504941599,0.25
0.26,0.001,0.242591354405568,"Test",52,0.318,0.0299852289512555,0.318
0.25,0.001,0.145640461779812,"Train",52,0.246,0.0278526504941599,0.25
0.25,0.001,0.233405854320374,"Test",52,0.318,0.0299852289512555,0.318
0.24,0.001,0.147315409849873,"Train",52,0.246,0.0278526504941599,0.25
0.24,0.001,0.230041650417478,"Test",52,0.318,0.0299852289512555,0.318
0.23,0.001,0.145305060029449,"Train",52,0.246,0.0278526504941599,0.25
0.23,0.001,0.227025011004542,"Test",52,0.318,0.0299852289512555,0.318
0.22,0.001,0.144901998709453,"Train",52,0.246,0.0278526504941599,0.25
0.22,0.001,0.22153864117164,"Test",52,0.318,0.0299852289512555,0.318
0.21,0.001,0.143380072939166,"Train",52,0.246,0.0278526504941599,0.25
0.21,0.001,0.209455715679682,"Test",52,0.318,0.0299852289512555,0.318
0.2,0.001,0.139641356640958,"Train",52,0.246,0.0278526504941599,0.25
0.2,0.001,0.200761476587382,"Test",52,0.318,0.0299852289512555,0.318
0.19,0.001,0.148543472910354,"Train",52,0.246,0.0278526504941599,0.25
0.19,0.001,0.196355786004218,"Test",52,0.318,0.0299852289512555,0.318
0.18,0.001,0.139298048739683,"Train",52,0.246,0.0278526504941599,0.25
0.18,0.001,0.193024810909386,"Test",52,0.318,0.0299852289512555,0.318
0.17,0.001,0.134044252006932,"Train",52,0.246,0.0278526504941599,0.25
0.17,0.001,0.190533669800584,"Test",52,0.318,0.0299852289512555,0.318
0.16,0.001,0.130426325820473,"Train",52,0.246,0.0278526504941599,0.25
0.16,0.001,0.18963010699387,"Test",52,0.318,0.0299852289512555,0.318
0.15,0.001,0.131715860871077,"Train",52,0.246,0.0278526504941599,0.25
0.15,0.001,0.180717730522317,"Test",52,0.318,0.0299852289512555,0.318
0.14,0.001,0.123507962236778,"Train",52,0.246,0.0278526504941599,0.25
0.14,0.001,0.168969594563758,"Test",52,0.318,0.0299852289512555,0.318
0.13,0.001,0.116701184435913,"Train",52,0.246,0.0278526504941599,0.25
0.13,0.001,0.163673339959064,"Test",52,0.318,0.0299852289512555,0.318
0.12,0.001,0.114635599273684,"Train",52,0.246,0.0278526504941599,0.25
0.12,0.001,0.15448804392654,"Test",52,0.318,0.0299852289512555,0.318
0.11,0.001,0.111403544738599,"Train",52,0.246,0.0278526504941599,0.25
0.11,0.001,0.150930774737137,"Test",52,0.318,0.0299852289512555,0.318
0.1,0.001,0.105848266538558,"Train",52,0.246,0.0278526504941599,0.25
0.1,0.001,0.138773375870378,"Test",52,0.318,0.0299852289512555,0.318
0.09,0.001,0.102999003138818,"Train",52,0.246,0.0278526504941599,0.25
0.09,0.001,0.134489849470642,"Test",52,0.318,0.0299852289512555,0.318
0.08,0.001,0.101681622965069,"Train",52,0.246,0.0278526504941599,0.25
0.08,0.001,0.126300371089104,"Test",52,0.318,0.0299852289512555,0.318
0.07,0.001,0.0943807626846646,"Train",52,0.246,0.0278526504941599,0.25
0.07,0.001,0.115600394076148,"Test",52,0.318,0.0299852289512555,0.318
0.06,0.001,0.0880235152060561,"Train",52,0.246,0.0278526504941599,0.25
0.06,0.001,0.11114247208954,"Test",52,0.318,0.0299852289512555,0.318
0.05,0.001,0.0817714046148185,"Train",52,0.246,0.0278526504941599,0.25
0.05,0.001,0.110115012431277,"Test",52,0.318,0.0299852289512555,0.318
0.95,0.001,0,"Train",53,0.176,0.0269541778975741,0.178
0.95,0.001,0,"Train",53,0.322,0.0269541778975741,0.322
0.94,0.001,0,"Train",53,0.176,0.0269541778975741,0.178
0.94,0.001,0,"Train",53,0.322,0.0269541778975741,0.322
0.93,0.001,0,"Train",53,0.176,0.0269541778975741,0.178
0.93,0.001,0,"Train",53,0.322,0.0269541778975741,0.322
0.92,0.001,0,"Train",53,0.176,0.0269541778975741,0.178
0.92,0.001,0,"Train",53,0.322,0.0269541778975741,0.322
0.91,0.001,0,"Train",53,0.176,0.0269541778975741,0.178
0.91,0.001,0,"Train",53,0.322,0.0269541778975741,0.322
0.9,0.001,0.042254054179778,"Train",53,0.176,0.0269541778975741,0.178
0.9,0.001,0,"Train",53,0.322,0.0269541778975741,0.322
0.89,0.001,0.042254054179778,"Train",53,0.176,0.0269541778975741,0.178
0.89,0.001,0,"Train",53,0.322,0.0269541778975741,0.322
0.88,0.001,0.042254054179778,"Train",53,0.176,0.0269541778975741,0.178
0.88,0.001,0,"Train",53,0.322,0.0269541778975741,0.322
0.87,0.001,0.042254054179778,"Train",53,0.176,0.0269541778975741,0.178
0.87,0.001,0,"Train",53,0.322,0.0269541778975741,0.322
0.86,0.001,0.042254054179778,"Train",53,0.176,0.0269541778975741,0.178
0.86,0.001,0,"Train",53,0.322,0.0269541778975741,0.322
0.85,0.001,0.042254054179778,"Train",53,0.176,0.0269541778975741,0.178
0.85,0.001,0,"Train",53,0.322,0.0269541778975741,0.322
0.84,0.001,0.0461099785216796,"Train",53,0.176,0.0269541778975741,0.178
0.84,0.001,0.0746078305691616,"Test",53,0.322,0.0299852289512555,0.322
0.83,0.001,0.0461099785216796,"Train",53,0.176,0.0269541778975741,0.178
0.83,0.001,0.0746078305691616,"Test",53,0.322,0.0299852289512555,0.322
0.82,0.001,0.0461099785216796,"Train",53,0.176,0.0269541778975741,0.178
0.82,0.001,0.0746078305691616,"Test",53,0.322,0.0299852289512555,0.322
