"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-13","3.80"," 1007"," 1009","2.10","0.0","0.0",,"85","71","  300","  300","0.0","32.0","40.0","    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-14","8.50"," 1632"," 1650","0.00","0.0","0.0",,"88","71","  350","  360","0.0","17.9","23.0","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-15","6.93"," 1108"," 1324","0.00","0.0","0.0",,"89","69","   80","   60","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-16","8.50"," 1205"," 1638","0.00","0.0","0.0",,"89","71","   60","   50","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-17","8.50"," 1255"," 1304","0.00","0.0","0.0",,"88","70","   40","   60","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-18","7.38"," 1405"," 1313","0.00","0.0","0.0",,"90","71","   50","   70","0.0","14.1","17.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-19","5.37"," 1507"," 1505","0.00","0.0","0.0",,"91","72","  320","  340","0.0","14.1","28.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-20","7.83"," 1617"," 1634","0.00","0.0","0.0",,"94","73","  330","  350","0.0","16.1","21.9",,,,,,,"    1","    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-21","6.71"," 2134"," 2134","0.09","0.0","0.0",,"95","73","   50","   50","0.0","36.0","42.9","    1",,"    1",,"    1",,"    1","    1",,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-22","6.71"," 1733"," 1732","0.16","0.0","0.0",,"92","70","  290","  290","0.0","31.1","44.1","    1",,"    1",,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-23","6.71"," 1604"," 1604","0.00","0.0","0.0",,"87","69","  310","  300","0.0","15.0","17.9","    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-24","6.49"," 1544"," 1547","0.00","0.0","0.0",,"88","70","  320","  320","0.0","15.0","19.9","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-25","2.68"," 1403"," 1402","0.01","0.0","0.0",,"89","71","  300","  300","0.0","16.1","21.0","    1",,"    1",,"    1",,,"    1",,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-26","3.13"," 1727"," 1726","1.18","0.0","0.0",,"87","72","  340","  360","0.0","14.1","21.9","    1",,"    1",,"    1",,"    1","    1",,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-27","5.82"," 1600"," 1559","0.00","0.0","0.0",,"90","72","  290","  280","0.0","12.1","15.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-28","4.25"," 2153"," 2153","0.00","0.0","0.0",,"93","74","  170","  170","0.0","19.9","25.1","    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-29","4.70"," 1659"," 1656","0.01","0.0","0.0",,"92","73","  340","  330","0.0","21.9","25.9","    1",,"    1",,"    1",,"    1","    1",,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-30","5.37"," 0907"," 0919","0.00","0.0","0.0",,"90","72","  250","  290","0.0","14.1","17.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-07-31","10.51"," 1451"," 1451","0.90","0.0","0.0",,"88","72","   10","   20","0.0","33.1","38.0","    1",,"    1",,"    1",,,"    1",,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-01","6.93"," 0050"," 1525","0.03","0.0","0.0",,"89","70","  290","  340","0.0","16.1","17.9","    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-02","6.26"," 1840"," 1839","0.82","0.0","0.0",,"92","67","  360","   10","0.0","48.1","70.9","    1","    1","    1",,,,,"    1",,,"    1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-03","5.14"," 1532"," 1532","0.00","0.0","0.0",,"91","72","  290","  290","0.0","23.9","29.1","    1",,"    1",,,,"    1","    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-04","4.03"," 1432"," 1500","0.00","0.0","0.0",,"91","72","  270","  280","0.0","13.0","23.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-05","6.26"," 1355"," 1354","0.00","0.0","0.0",,"92","75","  320","  310","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-06","7.38"," 1516"," 1238","0.00","0.0","0.0",,"94","75","  320","  350","0.0","15.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-07","8.50"," 1536"," 1507","0.00","0.0","0.0",,"90","74","  330","  320","0.0","23.0","30.0",,,"    1",,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-08","9.62"," 1627"," 1626","0.00","0.0","0.0",,"86","70","  360","  360","0.0","19.9","23.9","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-09","5.82"," 1523"," 1324","0.00","0.0","0.0",,"85","64","  190","  230","0.0","13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-10","6.71"," 1436"," 1603","0.00","0.0","0.0",,"85","66","  330","  250","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-11","6.93"," 1308"," 1450","0.00","0.0","0.0",,"88","71","  290","  290","0.0","14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-12","7.38"," 0522"," 0520","0.24","0.0","0.0",,"81","68","   60","   80","0.0","17.0","21.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-13","5.14"," 2302"," 1107","0.31","0.0","0.0",,"81","67","   90","   20","0.0","12.1","14.1","    1",,,,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-14","2.91"," 1638"," 1636","0.00","0.0","0.0",,"84","68","  270","  280","0.0","8.9","13.0",,,,,,,"    1","    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-15","5.82"," 1407"," 1404","0.00","0.0","0.0",,"87","67","  320","  310","0.0","14.1","19.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-16","4.92"," 0903"," 0901","0.22","0.0","0.0",,"86","70","   50","   60","0.0","12.1","16.1","    1",,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-17","5.82"," 1015"," 0210","0.00","0.0","0.0",,"85","71","   70","  140","0.0","13.0","21.9","    1",,"    1",,,,"    1","    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-18","6.49"," 0851"," 1445","0.00","0.0","0.0",,"86","69","   80","  160","0.0","13.0","16.1","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-19","5.59"," 1725"," 1643","0.00","0.0","0.0",,"90","69","   90","  110","0.0","14.1","25.9","    1",,,,,,"    1","    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-20","10.07"," 1142"," 1450","0.00","0.0","0.0",,"90","70","   70","  100","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-21","13.65"," 1448"," 1142","0.00","0.0","0.0",,"85","73","   70","   70","0.0","21.9","29.1",,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-22","19.69"," 1214"," 1127","0.01","0.0","0.0",,"82","71","   70","   80","0.0","31.1","38.0","    1",,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-23","21.92"," 1226"," 0546","0.11","0.0","0.0",,"78","72","   80","   70","0.0","31.1","40.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-24","14.09"," 0633"," 0628","0.44","0.0","0.0",,"83","71","   90","  100","0.0","23.0","30.0","    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-25","7.38"," 1356"," 1355","0.47","0.0","0.0",,"78","70","  180","  180","0.0","28.0","36.0","    1","    1",,,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-26","11.18"," 1441"," 0727","1.10","0.0","0.0",,"83","72","  200","  180","0.0","25.9","34.9","    1",,,,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-27","7.61"," 1551"," 1553","0.02","0.0","0.0",,"80","71","  330","   10","0.0","17.0","25.9","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-28","7.61"," 1437"," 1133","0.00","0.0","0.0",,"86","68","  320","  300","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-29","5.59"," 1206"," 1209","0.00","0.0","0.0",,"89","67","   60","   70","0.0","13.0","16.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-30","5.82"," 1413"," 1412","0.00","0.0","0.0",,"89","71","  110","  110","0.0","14.1","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-08-31","10.51"," 1446"," 1713","0.00","0.0","0.0",,"88","72","   70","   90","0.0","17.9","21.9","    1",,,,,,"    1","    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-01","12.53"," 1229"," 0802","0.00","0.0","0.0",,"81","74","   90","   90","0.0","17.9","23.9","    1",,,,,,"    1","    1",,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-02","8.72"," 0101"," 0101","0.00","0.0","0.0",,"85","71","  120","   90","0.0","16.1","19.9","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-03","5.59"," 1420"," 1332","0.00","0.0","0.0",,"83","67","  170","  160","0.0","12.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-04","7.83"," 1358"," 1038","0.00","0.0","0.0",,"85","65","  160","  140","0.0","17.0","21.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-05","6.93"," 1316"," 1738","0.00","0.0","0.0",,"88","67","   40","   80","0.0","14.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-06","5.82"," 1504"," 1503","0.47","0.0","0.0",,"87","67","  300","  300","0.0","21.0","23.0","    1",,"    1",,"    1",,,"    1",,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-07","4.70"," 0749"," 1811","0.00","0.0","0.0",,"89","69","  320","  220","0.0","8.1","11.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-08","4.03"," 1509"," 1508","0.21","0.0","0.0",,"90","72","   50","   50","0.0","36.0","48.1",,,"    1",,"    1",,,,,,"    1",,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-09","6.71"," 1606"," 1605","0.00","0.0","0.0",,"88","72","  340","  360","0.0","16.1","30.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-10","8.95"," 0740"," 0741","0.06","0.0","0.0",,"87","72","   90","   90","0.0","17.9","23.9","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-11","12.30"," 2239"," 1426","0.00","0.0","0.0",,"83","72","   90","   40","0.0","17.9","23.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-12","7.83"," 0111"," 2236","0.01","0.0","0.0",,"87","72","  100","   50","0.0","14.1","21.9","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-13","5.82"," 1614"," 0718","0.00","0.0","0.0",,"86","73","  150","  330","0.0","13.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-14","10.51"," 1009"," 1009","0.00","0.0","0.0",,"88","72","  220","  220","0.0","23.9","29.1","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-15","8.95"," 2039"," 1744","0.00","0.0","0.0",,"79","66","  330","  340","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-16","8.50"," 2303"," 2302","0.00","0.0","0.0",,"80","63","   70","   70","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-17","9.40"," 0700"," 0744","0.00","0.0","0.0",,"69","63","   70","   40","0.0","15.0","19.9","    1",,,,"    1",,"    1","    1",,,,"    1","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-18","8.50"," 1033"," 1339","0.00","0.0","0.0",,"82","66","   70","  100","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-19","12.30"," 1100"," 1100","0.00","0.0","0.0",,"81","62","   70","   80","0.0","23.0","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-20","10.29"," 1007"," 1439","0.00","0.0","0.0",,"79","60","   80","   70","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-21","9.17"," 1407"," 0741","0.00","0.0","0.0",,"75","61","   60","   30","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-22","8.72"," 0927"," 1152","0.00","0.0","0.0",,"84","62","   70","   70","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-23","13.87"," 1030"," 1349","0.00","0.0","0.0",,"82","64","   50","   50","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-24","12.08"," 0925"," 0900","0.00","0.0","0.0",,"78","59","   80","   70","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-25","10.29"," 1643"," 1020","0.00","0.0","0.0",,"82","56","   40","   30","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-26","10.29"," 1531"," 1844","0.00","0.0","0.0",,"81","59","  360","  310","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-27","7.83"," 0950"," 0947","0.00","0.0","0.0",,"77","60","  310","  320","0.0","17.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-28","7.16"," 1515"," 1515","0.00","0.0","0.0",,"86","63","  360","  350","0.0","14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-29","5.59"," 1658"," 1657","0.00","0.0","0.0",,"86","66","  310","  310","0.0","13.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-09-30","6.71"," 2227"," 1612","0.00","0.0","0.0",,"87","62","  300","  290","0.0","14.1","17.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-01","10.96"," 1354"," 1354","0.00","0.0","0.0",,"74","55","  320","  320","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-02","7.16"," 1445"," 1435","0.00","0.0","0.0",,"74","50","  350","  340","0.0","17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-03","2.91"," 1208"," 2019","0.00","0.0","0.0",,"80","58","  260","  270","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-04","2.91"," 1520"," 1231","0.00","0.0","0.0",,"83","58","  260","  330","0.0","8.9","16.1",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-05","3.36"," 1518"," 1414","0.00","0.0","0.0",,"83","59","   90","  120","0.0","12.1","23.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-06","8.05"," 1704"," 1147","0.00","0.0","0.0",,"82","59","   80","   90","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-07","10.51"," 0956"," 1204","0.00","0.0","0.0",,"82","58","  100","  120","0.0","21.0","25.1",,,,,"    1",,,"    1",,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-08","10.07"," 1537"," 1535","1.80","0.0","0.0",,"72","63","  330","  320","0.0","23.9","28.0","    1",,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-09","9.84"," 1023"," 0519","0.02","0.0","0.0",,"75","63","   90","   30","0.0","16.1","21.0",,,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-10","11.18"," 0610"," 2142","0.00","0.0","0.0",,"77","64","   80","   80","0.0","17.0","21.0","    1",,,,,,,,,,,"    1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-11","17.90"," 1527"," 2222","0.00","0.0","0.0",,"78","65","   70","   70","0.0","28.0","32.0",,,,,,,,,,,,,"    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-12","19.24"," 0323"," 0323","0.00","0.0","0.0",,"77","62","   70","   80","0.0","29.1","36.0","    1",,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-13","13.42"," 0036"," 0029","0.01","0.0","0.0",,"77","63","   90","   80","0.0","21.9","29.1","    1",,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-14","5.37"," 1100"," 1040","0.00","0.0","0.0",,"80","61","   60","   80","0.0","13.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-15","2.46"," 1547"," 1449","0.00","0.0","0.0",,"81","59","  210","  230","0.0","10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-16","5.82"," 1444"," 1238","0.00","0.0","0.0",,"83","60","  290","  280","0.0","13.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-17","6.26"," 1803"," 1802","0.77","0.0","0.0",,"69","56","  330","  340","0.0","16.1","21.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-18","10.74"," 1706"," 1705","0.00","0.0","0.0",,"67","49","  340","  340","0.0","17.9","23.9","    1",,,,,,,,,,,"    1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-19","7.83"," 0926"," 0909","0.00","0.0","0.0",,"65","50","   80","  100","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-20","3.36"," 1042"," 1030","0.00","0.0","0.0",,"66","44","   90","  110","0.0","8.9","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-21","6.49"," 1428"," 1216","0.00","0.0","0.0",,"72","45","  320","  330","0.0","14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-22","10.74"," 0845"," 0854","0.00","0.0","0.0",,"68","52","  100","  100","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-23","17.00"," 1215"," 1004","0.00","0.0","0.0",,"62","49","   90","   70","0.0","25.9","36.0",,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-24","12.30"," 0110"," 0828","0.88","0.0","0.0",,"54","47","  110","   90","0.0","23.9","32.0","    1","    1",,,"    1",,,,"    1",,,"    1","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-25","9.84"," 0834"," 0833","0.00","0.0","0.0",,"67","48","  320","  320","0.0","23.0","31.1","    1","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-26","8.50"," 1335"," 1330","0.00","0.0","0.0",,"70","42","  310","  320","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-27","16.11"," 0700"," 0700","0.00","0.0","0.0",,"59","40","  340","  330","0.0","31.1","38.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-28","11.18"," 1031"," 0954","0.00","0.0","0.0",,"50","35","  320","  330","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-29","9.40"," 1039"," 1038","0.00","0.0","0.0",,"59","33","  320","  320","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-30","5.82"," 1030"," 1029","0.00","0.0","0.0",,"65","38","   80","   80","0.0","14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2008-10-31","2.24"," 1408"," 1408","0.00","0.0","0.0",,"67","41","   60","   90","0.0","10.1","21.0",,,,,,,,,,,,,,,,,,,,,
