"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-02-22","12.30"," 1357",,"0.00","0.0","0.0","38","42","34","  300","  310",,"23.0","33.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-02-23","5.59"," 0424",,"0.00","0.0","0.0","39","47","30","  300","  290",,"13.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-02-24","4.70"," 1713"," 1710","0.08","0.0","0.0","35","40","30","   10","  360",,"12.1","16.1","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-02-25","6.26"," 1540",,"0.00","0.0","0.0","33","43","23","  350","  350",,"17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-02-26","7.83"," 2237",,"0.00","0.0","0.0","36","43","28","   30","   20",,"16.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-02-27","8.50"," 1622",,"0.00","0.0","0.0","37","45","28","  360","  360",,"17.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-02-28","5.82"," 1634",,"0.00","0.0","0.0","44","57","30","  300","  300",,"17.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-02-29","6.26"," 1453",,"0.00","0.0","0.0","51","59","42","  270","  260",,"15.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-01","4.70"," 1839"," 1736","0.00","0.0","0.0","54","63","45","  150","  160",,"14.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-02","6.71"," 2156"," 2211","0.02","0.0","0.0","55","67","43","  310","  300",,"17.0","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-03","7.16"," 0952"," 1017","0.00","0.0","0.0","53","59","47","  300","  300",,"19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-04","1.79"," 0752"," 1009","0.21","0.0","0.0","49","53","44","  160","  150",,"10.1","13.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-05","4.25"," 1111"," 1110","0.00","0.0","0.0","47","50","44","  140","  140",,"15.0","19.9","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-06","7.83"," 2353"," 1526","0.41","0.0","0.0","54","63","45","  300","  290",,"21.9","33.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-07","8.50"," 0019"," 0158","0.01","0.0","0.0","47","53","40","  300","  320",,"23.0","32.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-08","7.38"," 1021"," 0755","0.38","0.0","0.0","38","42","34","   60","   70",,"16.1","21.9","    1",,,,,,,,,,"    1",,,"    1",,"    1","    1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-09","4.70"," 1618"," 1618","0.03","0.0","0.0","38","41","35","  150","  160",,"14.1","17.0","    1",,,,,,,,,,"    1",,,"    1",,,"    1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-10","11.41"," 1126"," 2253","0.00","0.0","0.0","40","44","35","   70","   40",,"21.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-11","8.28"," 0609"," 0535","0.00","0.0","0.0","46","56","35","  360","  360",,"16.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-12","10.74"," 0852"," 1024","0.00","0.0","0.0","42","49","35","  280","  290",,"23.0","36.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-13","10.07"," 0837"," 0839","0.00","0.0","0.0","37","43","30","  300","  310",,"23.9","34.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-14","6.04"," 1838"," 1714","0.00","0.0","0.0","36","44","28","  170","  170",,"16.1","23.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-15","7.38"," 0906"," 0905","0.00","0.0","0.0",,"58","43","  280","  290",,"19.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-16","14.09"," 1342"," 1943","0.40","3.5","0.0","36","43","29","   60","   70",,"31.1","38.9","    1","    1",,,,"    1",,,,,"    1",,,"    1","    1","    1","    1",,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-17","7.61"," 0010"," 0013","0.12","0.5","4.0","29","31","27","   30","   60",,"17.0","25.1","    1",,,,,,,"    1",,,"    1",,,,,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-18","4.70"," 2347"," 1807","0.12","0.8","4.0","34","40","28","   70","  170",,"12.1","16.1","    1","    1",,,,,,,,,"    1",,,,,"    1",,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-19","8.05"," 0447"," 1226","0.14","0.0","0.0","37","41","32","   70","  350",,"17.9","23.9","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-20","5.59"," 1248"," 1236","0.06","0.0","0.0","40","47","32","  210","  180",,"16.1","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-21","10.51"," 2000"," 1552","0.10","0.0","0.0","40","49","30","  300","  260",,"25.1","38.0","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-22","11.41"," 0623",,"0.00","0.0","0.0","30","36","24","  300","  270",,"21.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-23","7.38"," 1501",,"0.00","0.0","0.0","35","46","24","  240","  240",,"21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-24","7.61"," 1535",,"0.00","0.0","0.0","49","60","37","  170","  160",,"17.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-25","5.59"," 0443"," 0509","0.12","0.0","0.0","48","52","44","  170","  170",,"14.1","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-26","3.13"," 1613",,"0.00","0.0","0.0","55","65","45","  150","  150",,"12.1","15.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-27","6.49"," 2211"," 2211","0.17","0.0","0.0","61","70","51","  360","  360",,"17.0","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-28","10.29"," 2234",,"0.00","0.0","0.0","50","57","42","   50","   50",,"21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-29","8.72"," 0119",,"0.00","0.0","0.0","44","51","36","   60","   40",,"17.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-30","8.72"," 1841"," 2328","0.02","0.0","0.0","39","43","34","   50","   70",,"15.0","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03-31","12.75"," 1320"," 1800","0.68","0.0","0.0","43","46","39","   70","   80",,"23.0","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-01","14.09"," 1001"," 1001","0.23","0.0","0.0","47","51","43","   60","   70",,"25.9","33.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-02","11.41"," 0955"," 0954","0.00","0.0","0.0","45","48","42","   50","   50",,"23.0","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-03","4.70"," 0009",,"0.05","0.0","0.0","46","51","40","   50","   50",,"14.1","17.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-04","8.95"," 2205"," 1903","0.07","0.0","0.0","42","52","32","  300","  300",,"23.0","36.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-05","15.88"," 1637"," 1636","0.00","0.0","0.0","36","43","29","  300","  300",,"25.1","38.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-06","10.29"," 1504"," 1414","0.00","0.0","0.0","43","54","31","  300","  300",,"23.0","32.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-07","6.49"," 1937"," 1937","0.00","0.0","0.0","56","67","45","  350","  330",,"15.0","25.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-08","3.80"," 1453"," 0056","0.08","0.0","0.0","50","58","41","  240","  310",,"12.1","16.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-09","6.26"," 1602"," 1619","0.00","0.0","0.0","54","62","45","  310","  320",,"17.9","25.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-10","5.82"," 1307"," 1248","0.00","0.0","0.0","53","62","44","  270","  250",,"15.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-11","4.92"," 0420"," 0410","0.00","0.0","0.0","49","54","44","   50","   70",,"15.0","21.9",,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-12","10.51"," 2218"," 2217","0.55","0.0","0.0","48","54","41","   60","   50",,"21.9","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-13","11.63"," 0644"," 0643","1.17","0.0","0.0","49","56","41","   60","   50",,"23.9","30.0","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-14","6.04"," 2339"," 2350","0.23","0.0","0.0","52","57","46","   20","  360",,"16.1","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-15","10.74"," 1040"," 1120","0.07","0.0","0.0","51","60","42","  360","   40",,"23.0","32.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-16","6.49"," 0746"," 0740","0.00","0.0","0.0","53","64","42","  350","   10",,"16.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-17","8.05"," 0654"," 0658","0.00","0.0","0.0","63","78","48","  230","  210",,"14.1","19.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-18","6.71"," 1635"," 1709","0.00","0.0","0.0","62","74","50","   70","  140",,"17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-19","6.49"," 2359"," 1728","0.00","0.0","0.0","67","85","48","  280","  230",,"15.0","23.9","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-20","6.93"," 0622"," 0009","0.00","0.0","0.0","66","76","55","  300","  270",,"17.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-21","8.05"," 1049"," 1026","0.03","0.0","0.0","56","63","49","  130","  150",,"16.1","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-22","4.25"," 1203"," 1554","0.00","0.0","0.0","67","82","52","  220","  160",,"12.1","15.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-23","10.07"," 0844"," 0843","0.16","0.0","0.0","57","66","47","   70","   70",,"25.1","33.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-24","7.61"," 1041"," 1526","0.01","0.0","0.0","58","69","47","  310","  310",,"19.9","30.0","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-25","6.93"," 0608"," 0644","0.08","0.0","0.0","51","57","44","   50","   40",,"17.0","23.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-26","3.58"," 0439"," 0216","1.29","0.0","0.0","52","58","46","  160","  150",,"12.1","16.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-27","5.82"," 2015"," 2014","0.02","0.0","0.0","60","68","51","  300","  290",,"17.0","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-28","8.05"," 0145"," 0144","0.07","0.0","0.0","50","59","41","  300","  290",,"21.0","29.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-29","7.83"," 2330"," 2348","0.00","0.0","0.0","65","78","51","  230","  210",,"16.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04-30","7.61"," 0204"," 1925","0.00","0.0","0.0","66","75","56","  230","  220",,"15.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-01","6.04"," 1342"," 1534","0.00","0.0","0.0","67","77","57","  140","  180",,"14.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-02","6.93"," 0942"," 0942","0.01","0.0","0.0","64","70","58","  180","  180",,"15.0","23.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-03","7.16"," 2328"," 2356","0.34","0.0","0.0","55","65","45","  290","  350",,"16.1","28.0","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-04","7.61"," 1300"," 2356","0.00","0.0","0.0","52","61","42","  270","  350",,"17.9","28.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-05","5.37"," 1050"," 1049","0.16","0.0","0.0","57","65","49","  230","  230",,"17.9","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-06","4.70"," 1547"," 0646","0.00","0.0","0.0","60","71","48","  240","   70",,"10.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-07","7.83"," 1916"," 1910","0.13","0.0","0.0","69","82","55","  350","  330",,"15.0","23.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-08","8.72"," 0600"," 0559","0.00","0.0","0.0","55","61","48","   60","   70",,"19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-09","2.91"," 0819"," 0132","0.02","0.0","0.0","59","70","48","  250","  170",,"10.1","16.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-10","4.92"," 1606"," 1038","0.23","0.0","0.0","63","71","54","  140","  180",,"13.0","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-11","4.03"," 0445"," 0444","0.65","0.0","0.0","74","86","61","  300","  310",,"16.1","23.9","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-12","0.89"," 1505"," 1504","1.45","0.0","0.0","76","86","65","  300","  280",,"16.1","28.0","    1","    1",,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-13","5.14"," 1526"," 1506","0.00","0.0","0.0","73","86","60","  130","  140",,"15.0","19.9","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-14","4.92"," 1306"," 0024","0.00","0.0","0.0","63","70","55","   70","   90",,"10.1","14.1","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-15","4.70"," 1736"," 1736","1.16","0.0","0.0","74","87","60","  240","  230",,"16.1","19.9","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-16","4.47"," 1720"," 1520","0.09","0.0","0.0","71","78","63","  300","  290",,"10.1","14.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-17","6.26"," 0655"," 0634","0.00","0.0","0.0","64","71","57","   50","   70",,"14.1","17.0","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-18","5.59"," 2143"," 2055","0.00","0.0","0.0","72","82","61","  260","  250",,"16.1","25.1","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-19","4.47"," 1138"," 1138","0.11","0.0","0.0","66","73","59","   20","   20",,"12.1","15.0","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-20","5.37"," 1415"," 1243","0.00","0.0","0.0","65","72","58","  140","  170",,"14.1","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-21","3.36"," 1322"," 1325","0.00","0.0","0.0","71","80","62","   60","   60",,"12.1","16.1","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-22","5.14"," 2036"," 2039","0.00","0.0","0.0","74","84","63","   50","   60",,"14.1","16.1","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-23","4.25"," 2323"," 1403","0.00","0.0","0.0","74","87","60","   80","  230",,"12.1","15.0","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-24","5.82"," 0208"," 0207","0.00","0.0","0.0","67","75","59","   70","   70",,"17.0","21.9","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-25","5.82"," 2357"," 2357","0.00","0.0","0.0","66","75","57","  140","  130",,"14.1","23.9","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-26","5.14"," 0125"," 2357","0.39","0.0","0.0","59","63","55","  120","  130",,"14.1","23.9","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-27","5.82"," 0257"," 2250","0.41","0.0","0.0","66","75","56","   70","  200",,"13.0","17.0","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-28","4.92"," 1407"," 1751","0.39","0.0","0.0","70","77","62","  320","  340",,"14.1","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-29","7.61"," 1542"," 1406","0.00","0.0","0.0","60","66","54","  300","  300",,"16.1","31.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-30","4.47"," 1352"," 1517","0.00","0.0","0.0","62","73","51","  290","  250",,"13.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05-31","7.83"," 2057"," 2056","0.22","0.0","0.0","61","64","57","   70","   60",,"15.0","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-01","5.59"," 1557"," 1557","0.23","0.0","0.0","62","68","56","  160","  160",,"14.1","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-02","6.26"," 1613"," 1612","0.01","0.0","0.0","69","80","58","  270","  280",,"17.0","28.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-03","5.82"," 1541"," 1540","0.01","0.0","0.0","68","76","60","  270","  270",,"14.1","23.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-04","4.70"," 1453"," 1404","0.00","0.0","0.0","67","74","59","  140","  180",,"12.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-05","9.40"," 1739"," 1738","0.00","0.0","0.0","63","65","60","   60","   90",,"21.0","25.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-06","5.59"," 0408"," 0407","0.12","0.0","0.0","58","60","56","   60","   70",,"21.0","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-07","4.47"," 2354"," 2343","0.00","0.0","0.0","70","80","59","  240","  240",,"10.1","16.1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-08","6.04"," 1803"," 1802","0.00","0.0","0.0","77","86","68","  220","  230",,"14.1","21.9",,,,,,,,"    1",,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-09","6.04"," 1902"," 1823","0.00","0.0","0.0","81","91","70","  270","  250",,"15.0","25.1","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-10","4.70"," 1404"," 1432","0.00","0.0","0.0","73","82","64","   50","   60",,"12.1","15.0",,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-11","5.14"," 0553"," 0435","0.00","0.0","0.0","67","71","63","   50","   40",,"15.0","21.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-12","4.92"," 0156"," 0156","0.00","0.0","0.0","67","77","57","   50","   60",,"13.0","17.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-13","6.93"," 1859"," 1859","0.00","0.0","0.0","69","76","61","  160","  160",,"15.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-14","5.82"," 0652"," 0651","0.01","0.0","0.0","73","81","65","  230","  230",,"15.0","23.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-15","5.59"," 1253"," 1253","0.00","0.0","0.0","80","87","72","  240","  240",,"14.1","17.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-16","4.70"," 0528"," 0526","0.00","0.0","0.0","81","88","74","   50","   60",,"14.1","17.0","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-17","3.13"," 1457"," 1456","0.99","0.0","0.0","80","87","72","   30","   50",,"17.9","29.1","    1","    1",,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-18","4.03"," 1710"," 1709","0.00","0.0","0.0","80","88","71","  270","  280",,"10.1","16.1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-19","7.61"," 1604"," 2202","0.00","0.0","0.0","73","82","63","  290","  340",,"17.9","28.0","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-20","5.37"," 0108"," 0112","0.00","0.0","0.0","65","73","57","  290","  310",,"14.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-21","4.92"," 2332"," 2048","0.00","0.0","0.0","70","80","60","  230","  240",,"15.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-22","4.70"," 0832"," 0722","0.37","0.0","0.0","71","75","67","  240","  250",,"14.1","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-23","3.36"," 1326"," 1326","0.00","0.0","0.0","76","82","70","  270","  280",,"10.1","15.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-24","4.70"," 1602"," 1312","0.00","0.0","0.0","74","81","67","  140","  160",,"14.1","21.9","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06-25","4.70"," 1920"," 1920","0.95","0.0","0.0","73","81","65","  180","  190",,"12.1","17.0","    1","    1",,,,,,,,,"    1",,,"    1",,,,,
